22:07:52.838 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.03
22:07:52.845 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 0.03
22:07:52.853 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.04 0.03
22:07:52.859 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.02
22:07:52.866 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.00
22:07:52.875 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.00
22:07:52.880 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:52.888 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 -0.01
22:07:52.894 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 -0.03
22:07:52.901 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.05
22:07:52.908 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 -0.08
22:07:52.916 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.06
22:07:52.922 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.03
22:07:52.929 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 -0.03
22:07:52.936 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 -0.03
22:07:52.943 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.04 -0.01 -0.01
22:07:52.950 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.02
22:07:52.957 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.06 0.02
22:07:52.964 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.07 0.03
22:07:52.971 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.04 0.02
22:07:52.978 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.01 0.03
22:07:52.985 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.03
22:07:52.992 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.02
22:07:52.999 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.02
22:07:53.007 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.03
22:07:53.014 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.00
22:07:53.021 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.06 -0.01
22:07:53.027 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.07 -0.01
22:07:53.034 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.04 -0.03
22:07:53.041 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 -0.01
22:07:53.048 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.03
22:07:53.055 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.03
22:07:53.062 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.03
22:07:53.069 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.05
22:07:53.076 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.01
22:07:53.083 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.00
22:07:53.090 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.00
22:07:53.097 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 0.02
22:07:53.104 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 0.03
22:07:53.112 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.05
22:07:53.118 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.03
22:07:53.125 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.03
22:07:53.132 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.03 0.03
22:07:53.139 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.03 0.03
22:07:53.146 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.03
22:07:53.153 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 0.05
22:07:53.160 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.02
22:07:53.167 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.04 0.01 0.00
22:07:53.174 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 0.02
22:07:53.183 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.00
22:07:53.188 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.01
22:07:53.195 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.01
22:07:53.202 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 -0.01
22:07:53.209 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.00
22:07:53.217 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.00
22:07:53.224 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.04 -0.01
22:07:53.230 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:53.238 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.05 0.03
22:07:53.244 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.07 0.03
22:07:53.251 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.05 0.02
22:07:53.258 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 0.02
22:07:53.267 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.00
22:07:53.273 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.01
22:07:53.280 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 0.00
22:07:53.286 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 0.02
22:07:53.293 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.02
22:07:53.300 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.03
22:07:53.307 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.03
22:07:53.316 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 0.02
22:07:53.321 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.04 0.01 0.00
22:07:53.328 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.06 0.04 -0.03
22:07:53.335 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.06 0.03 -0.06
22:07:53.342 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.06 0.01 -0.06
22:07:53.350 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 -0.09
22:07:53.356 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 -0.06
22:07:53.363 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.05
22:07:53.370 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 -0.01
22:07:53.377 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.03
22:07:53.384 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.05
22:07:53.391 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.09
22:07:53.398 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 0.09
22:07:53.405 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 0.11
22:07:53.412 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.02 0.09
22:07:53.419 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.05 -0.07 0.08
22:07:53.426 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.05 -0.07 0.08
22:07:53.433 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.04 0.06
22:07:53.440 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 0.03
22:07:53.447 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 0.00
22:07:53.454 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 -0.03
22:07:53.461 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.03
22:07:53.468 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 -0.05
22:07:53.475 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.05 -0.08
22:07:53.482 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.01 -0.09
22:07:53.489 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.01 -0.08
22:07:53.496 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 -0.05
22:07:53.503 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 -0.03
22:07:53.510 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 -0.05
22:07:53.517 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 -0.01
22:07:53.524 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.02
22:07:53.532 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.02
22:07:53.539 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.05
22:07:53.545 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.06
22:07:53.552 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.07 0.08
22:07:53.559 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 0.08
22:07:53.566 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 0.09
22:07:53.573 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.05
22:07:53.580 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.05
22:07:53.587 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.05
22:07:53.594 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.07 0.02
22:07:53.601 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.05 0.00
22:07:53.608 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 -0.03
22:07:53.616 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 -0.06
22:07:53.622 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.09
22:07:53.629 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.07 -0.09
22:07:53.636 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.09 -0.09
22:07:53.644 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.06 -0.08
22:07:53.650 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.05
22:07:53.657 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 -0.06
22:07:53.665 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.04 -0.01
22:07:53.671 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 -0.01
22:07:53.678 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 0.02
22:07:53.685 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.06 0.03
22:07:53.692 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.10 0.08
22:07:53.699 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.09 0.11
22:07:53.706 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.04 0.06 0.11
22:07:53.713 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.03 0.11
22:07:53.720 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 0.08
22:07:53.728 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.05 0.05
22:07:53.735 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.03
22:07:53.741 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 0.00
22:07:53.748 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.09 -0.01
22:07:53.755 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.07 -0.03
22:07:53.762 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 -0.06
22:07:53.769 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.08
22:07:53.776 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.05 -0.08
22:07:53.783 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.07 -0.11
22:07:53.790 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.04 -0.12
22:07:53.797 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.03 -0.09
22:07:53.804 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.08
22:07:53.811 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 -0.03
22:07:53.818 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.06 0.00
22:07:53.826 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.02
22:07:53.833 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.05
22:07:53.839 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.04 0.08
22:07:53.846 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.05 0.09
22:07:53.853 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.04 0.09
22:07:53.860 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 0.03 0.09
22:07:53.867 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 0.06
22:07:53.874 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.06 0.03
22:07:53.881 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.04 0.03
22:07:53.888 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 0.00
22:07:53.895 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:53.902 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.07 -0.05
22:07:53.909 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.06
22:07:53.918 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 -0.08
22:07:53.923 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.04 -0.06
22:07:53.930 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.10 -0.06
22:07:53.938 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.10 -0.06
22:07:53.944 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 -0.01
22:07:53.951 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:53.958 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.07 0.02
22:07:53.965 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.07 0.05
22:07:53.972 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.04 0.06
22:07:53.979 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.09
22:07:53.986 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.09
22:07:53.993 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.06 0.09
22:07:54.000 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.08
22:07:54.007 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.06
22:07:54.014 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.03
22:07:54.022 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.04 -0.04 0.02
22:07:54.028 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.00
22:07:54.035 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 -0.03
22:07:54.042 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.05
22:07:54.049 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.06
22:07:54.056 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.06 -0.08
22:07:54.063 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 -0.09
22:07:54.070 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.06
22:07:54.077 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 -0.06
22:07:54.084 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.04 -0.05
22:07:54.091 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 -0.01
22:07:54.098 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.00
22:07:54.105 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.07 0.02
22:07:54.114 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.07 0.06
22:07:54.119 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 0.08
22:07:54.126 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.09
22:07:54.133 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 0.08
22:07:54.140 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.09
22:07:54.147 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.09
22:07:54.154 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.06
22:07:54.161 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.03
22:07:54.168 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 0.05
22:07:54.175 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 0.02
22:07:54.182 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.01
22:07:54.189 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.06
22:07:54.196 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 -0.06
22:07:54.204 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.05 -0.08
22:07:54.210 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.04 -0.09
22:07:54.217 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.06
22:07:54.224 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.04 -0.05
22:07:54.231 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.07 -0.01
22:07:54.238 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.04 0.02
22:07:54.245 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 0.05
22:07:54.252 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.04 0.03
22:07:54.259 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.05 0.03
22:07:54.266 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.05
22:07:54.273 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.05
22:07:54.280 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.05
22:07:54.288 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.06
22:07:54.294 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 0.06
22:07:54.301 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 0.08
22:07:54.308 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.06
22:07:54.315 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.05
22:07:54.322 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 0.03
22:07:54.329 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 -0.01
22:07:54.336 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 -0.03
22:07:54.343 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.05
22:07:54.350 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.05
22:07:54.357 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 -0.05
22:07:54.364 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 -0.05
22:07:54.373 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.01 -0.06
22:07:54.379 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.04 -0.05
22:07:54.385 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.05 -0.01
22:07:54.392 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:54.399 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.02
22:07:54.406 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.01 0.03
22:07:54.414 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.06
22:07:54.421 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.08
22:07:54.427 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.06
22:07:54.434 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 0.05
22:07:54.441 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 -0.04 0.05
22:07:54.449 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 0.03
22:07:54.455 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.05
22:07:54.462 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.01 0.02
22:07:54.469 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.00
22:07:54.476 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.01
22:07:54.483 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.05
22:07:54.491 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.06
22:07:54.497 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.06
22:07:54.504 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.01 -0.08
22:07:54.512 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 -0.05
22:07:54.519 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 -0.05
22:07:54.526 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 -0.01
22:07:54.532 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.04 0.02
22:07:54.539 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.07 0.02
22:07:54.546 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.06 0.05
22:07:54.553 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 0.05
22:07:54.560 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 0.06
22:07:54.567 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.03 0.06
22:07:54.575 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.05
22:07:54.581 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.01 0.08
22:07:54.589 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 0.06
22:07:54.595 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.03 0.06
22:07:54.603 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.03
22:07:54.609 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 0.00
22:07:54.616 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.00
22:07:54.623 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.04 -0.03
22:07:54.630 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 -0.05
22:07:54.637 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.06 -0.06
22:07:54.644 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.03 -0.05
22:07:54.651 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.03 -0.06
22:07:54.658 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 -0.05
22:07:54.665 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 -0.01
22:07:54.672 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.04 -0.01
22:07:54.681 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.00
22:07:54.687 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 0.00
22:07:54.695 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.03 0.01 0.00
22:07:54.701 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.03 0.02
22:07:54.709 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.06 0.05
22:07:54.715 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 0.04 0.03
22:07:54.721 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 0.01 0.05
22:07:54.729 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.02 -0.02 0.05
22:07:54.735 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.02
22:07:54.742 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f -0.01 -0.02 0.00
22:07:54.749 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 -0.02 0.00
22:07:54.756 > Roll: %.2f, Pitch: %.2f, Yaw: %.2f 0.01 0.01 -0.01
